Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 112.0.5615.49,,,2023-04-08 16:27:43,2023-04-08 16:27:53,9.723s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/a_Cart""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:53,2023-04-08 16:27:55,2.920s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 112.0.5615.49,,,2023-04-08 16:27:55,2023-04-08 16:27:55,0.010s,PASSED
"verifyMatch(SamplePageTitle, ""Cart – Katalon Shop"", false)",Chrome 112.0.5615.49,,,2023-04-08 16:27:55,2023-04-08 16:27:56,0.003s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 112.0.5615.49,,,2023-04-08 16:27:56,2023-04-08 16:27:56,0.569s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 112.0.5615.49,,,2023-04-08 16:27:56,2023-04-08 16:27:56,0.003s,PASSED
"scrollToElement(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/button_Update cart""), 0)",Chrome 112.0.5615.49,,,2023-04-08 16:27:56,2023-04-08 16:27:57,0.460s,PASSED
"click(findTestObject(""Object Repository/a_Change address""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:57,2023-04-08 16:27:58,1.805s,PASSED
"click(findTestObject(""Object Repository/span_Vietnam""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:58,2023-04-08 16:27:59,1.065s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/li_Venezuela""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:59,2023-04-08 16:28:00,0.410s,PASSED
delay(3),Chrome 112.0.5615.49,,,2023-04-08 16:28:00,2023-04-08 16:28:03,3.010s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_state""), ""ff"")",Chrome 112.0.5615.49,,,2023-04-08 16:28:03,2023-04-08 16:28:03,0.155s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_city""), ""SG"")",Chrome 112.0.5615.49,,,2023-04-08 16:28:03,2023-04-08 16:28:03,0.126s,PASSED
delay(3),Chrome 112.0.5615.49,,,2023-04-08 16:28:03,2023-04-08 16:28:06,3.034s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_postcode""), ""5000"")",Chrome 112.0.5615.49,,,2023-04-08 16:28:06,2023-04-08 16:28:06,0.175s,PASSED
"click(findTestObject(""Object Repository/button_Update""))",Chrome 112.0.5615.49,,,2023-04-08 16:28:06,2023-04-08 16:28:07,0.489s,PASSED
"verifyElementText(findTestObject(""Object Repository/p_Shipping to SG, a, 5000, Venezuela""), ""Shipping to SG, ff, 5000, Venezuela."")",Chrome 112.0.5615.49,,,2023-04-08 16:28:07,2023-04-08 16:28:07,0.530s,FAILED
Start listener action : autoUpdateJobStatus,Chrome 112.0.5615.49,,,2023-04-08 16:28:07,2023-04-08 16:28:07,0.004s,PASSED
