Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyMatch(SamplePageTitle, ""Cart – Katalon Shop"", false)",Edge Chromium 111,,,2023-03-29 19:42:18,2023-03-29 19:42:18,0.003s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Edge Chromium 111,,,2023-03-29 19:42:18,2023-03-29 19:42:19,0.559s,PASSED
"verifyEqual(""2"", ""2"")",Edge Chromium 111,,,2023-03-29 19:42:19,2023-03-29 19:42:19,0.002s,PASSED
"scrollToElement(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/button_Update cart""), 0)",Edge Chromium 111,,,2023-03-29 19:42:19,2023-03-29 19:42:19,0.594s,PASSED
"click(findTestObject(""Object Repository/a_Change address""))",Edge Chromium 111,,,2023-03-29 19:42:19,2023-03-29 19:42:20,0.591s,PASSED
"click(findTestObject(""Object Repository/span_Vietnam""))",Edge Chromium 111,,,2023-03-29 19:42:20,2023-03-29 19:42:21,1.095s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/li_Venezuela""))",Edge Chromium 111,,,2023-03-29 19:42:21,2023-03-29 19:42:22,0.711s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_city""), ""SG"")",Edge Chromium 111,,,2023-03-29 19:42:22,2023-03-29 19:42:23,1.053s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_postcode""), ""5000"")",Edge Chromium 111,,,2023-03-29 19:42:23,2023-03-29 19:42:24,0.892s,PASSED
"click(findTestObject(""Object Repository/button_Update""))",Edge Chromium 111,,,2023-03-29 19:42:24,2023-03-29 19:42:24,0.484s,PASSED
"verifyElementText(findTestObject(""Object Repository/p_Shipping to SG, a, 5000, Venezuela""), ""Shipping to SG, 5000, Venezuela."")",Edge Chromium 111,,,2023-03-29 19:42:24,2023-03-29 19:42:26,2.221s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/a_Proceed to checkout""))",Edge Chromium 111,,,2023-03-29 19:42:26,2023-03-29 19:42:29,2.503s,PASSED
